ProteinA	ProteinB	DM1	DM2	DM3
Q969H0	Q13616	0.23825018919234425	0.24223742403352735	0.19802990477360172
Q969Q1	Q969Q1	0.0	0.0	0.0
Q969Q1	Q9BYV6	0.0	0.0	0.0
Q969T4	Q969V5	0.6082881912890464	0.5668914897610067	0.20439236493821228
Q969T4	O95628	0.519228167827803	0.5636358400762335	0.5363080417695071
Q969T4	Q6ZNA4	0.31265638913488875	0.7708181583743965	0.7165506526464958
Q969T4	Q96BH1	0.5977955879596416	0.5363080417695071	0.5977955879596416
Q969T4	Q99942	0.5977955879596416	0.5568038904995519	0.31426968052735443
Q969T4	Q9HCM9	0.5568038904995519	0.5875476635946192	0.5977955879596416
Q969U6	Q13619	0.4099169746008971	0.5757470234167145	0.40060067972360397
Q96A08	Q9Y5B9	0.29918653683442265	0.5350736383276105	0.1391942482650684
Q96A08	Q08945	0.4454215944482189	0.12805870840386294	0.38974389514219154
Q96AJ9	O15400	0.6541442716926378	0.5039151773973097	0.6628135415136857
Q96AT9	Q96AT9	0.026315789473684206	0.8859649122807017	0.8859649122807017
Q96B02	Q9UKV5	0.5133874716472778	0.32311689058767906	0.36060023655249307
Q96B02	Q6ZNA4	0.3136242180738763	0.37637840983879284	0.7824533794560631
Q96B02	Q9BY78	0.627676544095219	0.3265671659677597	0.3857225935679578
Q96B02	P78317	0.14127131039407312	0.32813569482329363	0.4544780263592331
Q96B02	P98170	0.33768048656925764	0.5633208853152935	0.3244934447224712
Q96B02	Q99942	0.6271937450126811	0.3277978455831677	0.598425391288939
Q96BR9	Q96BR9	0.0	0.0	0.0
Q96CA5	P42574	0.5257142073727749	0.47365952549992557	0.2629314023906657
Q96CA5	P62837	0.5960686576959129	0.5920606271734021	0.20755271540035672
Q96CV9	Q96CV9	0.0	0.0	0.0
P84092	P53680	0.25850768564995974	1.0046733514531723	1.0046733514531723
Q96CW5	Q96RT8	0.4637744351037087	0.606468955164259	0.4308960158588421
Q96CW5	Q9BSJ2	0.5574215529750622	0.4625199566519545	0.0
Q96DX5	Q93034	0.5718846308235538	0.583758587798814	0.49480104249133244
Q96EF6	Q13616	0.12160888207679521	0.30902430603399034	0.382654745012376
Q96EP0	Q9BYM8	0.459888404808125	0.4860875253999938	0.475246846451202
Q96EP1	P53350	0.1383724712769695	0.12078275035193099	0.05863240308346165
Q96FW1	P62837	0.5714257752024129	0.18279221156448378	0.1071053711933064
Q96FW1	P61088	0.6280083220601133	0.5707156618108984	0.49484363338055043
Q96FW1	P51668	0.18279221156448378	0.12207451382585	0.1071053711933064
Q96FX7	Q9UJA5	0.43307231927342177	0.31899397991526457	0.31562897845351084
Q96FZ7	Q9H444	0.46788657660602395	0.5459189976651714	0.46047052203574484
Q96GA7	Q96GA7	0.37082066869300906	0.2857142857142857	0.7689969604863222
Q96GG9	Q13616	0.5210968485796396	0.33984607471250206	0.2894426590386995
Q96GG9	Q13617	0.4616909205414047	0.2602026843576593	0.5458224013855406
Q96GG9	Q13618	0.5542488954305602	0.28392012508139985	0.39114357658588594
Q96GG9	Q93034	0.5596138653361392	0.3791041367764675	0.3468291500747066
Q96GM5	Q92925	0.6414180148375346	0.6347747213753558	0.6442854567898453
Q96GX9	Q96GX9	0.3347107438016529	0.11157024793388429	0.9214876033057852
Q96H20	Q9BRG1	0.04341162671314697	0.8550651486807854	0.8550651486807854
Q96H20	Q96H20	0.5581395348837209	0.023255813953488372	0.87984496124031
Q96H20	Q86VN1	0.5600071114940715	0.4624871161150741	0.28258882779838396
Q96IZ5	Q86SE5	0.41947012443269766	0.28965528036666444	0.6026672808175901
Q96J02	P68036	0.552817803024692	0.5500333369721009	0.5597950506491741
Q96J02	P51965	0.7636494097622428	0.5357122247842256	0.5055465839882735
Q96J02	P62253	0.6155270389091896	0.5673024000803853	0.5639117968552653
Q96J02	P62837	0.5229805248397752	0.5607088116068889	0.4963538662378443
Q96KP1	P11234	0.10297671570677876	0.17162785951129794	0.0
Q96KP1	P11233	0.09267904413610088	0.0	0.054920915043615334
Q96KQ7	Q96T88	0.4780275595128891	0.523201610041322	0.6606326718674765
Q96LD8	Q15843	0.6076091647137472	0.059446275445035196	0.047831628116415385
Q96LR5	Q99942	0.32365086502070833	0.20404076273044655	0.619158176561355
Q96LR5	Q9HCM9	0.5417634044911855	0.5417634044911855	0.541825312738844
Q96LR5	Q9NVW2	0.5614347471743879	0.5651267908445291	0.5591245102285529
Q96LR5	O60260	0.10642200454175513	0.20941550820759336	0.114976100179994
Q96MG7	Q8WV22	0.4738017936842368	0.44274050396668785	0.451245774836152
Q96MH2	O94992	0.07681661411218761	0.09454352506115399	0.0
Q96NY9	Q96AY2	0.4161962390602844	0.39891440337136375	0.5549418437259914
Q96P09	Q9NR28	0.0	0.030757038853331135	0.014793028895116056
Q96PM5	Q96PM5	0.09961685823754787	0.08437822048101624	0.0940454996830159
Q96PM5	P62837	0.15827958669725808	0.27466569730780865	0.016255328303139024
Q96PN7	Q13547	0.15143870230411893	0.14908167970016376	0.15143870230411893
Q96PU4	P51668	0.14431827959953153	0.27601533653156457	0.03614885040978609
Q96PU5	P62837	0.6974088168473498	0.5120348682434058	0.6865471190397426
Q96PU5	P68036	0.6910804654624945	0.7048183788301631	0.7034439412149199
Q96PU5	P61086	0.6531590155083036	0.646087609802089	0.5002124548629312
Q96PU5	P51668	0.6974088168473498	0.6450818167101973	0.5154578153222409
Q96Q27	Q93034	0.2701543653813871	0.11925650994457955	0.7735549239997213
Q96QG7	Q96QG7	0.11978311593870476	0.1693989071038251	0.07470344864994491
Q96QU6	Q96QU6	0.4331337325349301	0.19161676646706585	0.936127744510978
Q96RE7	Q96RE7	0.0	0.0	0.0
Q96RR4	Q16539	0.30818013816208534	0.3590350568791613	0.20766113190905555
Q96RU8	Q8N2I9	0.5071744268835724	0.21031093982342308	0.5171502187885512
Q96S59	Q9NWU2	0.29099044493273557	0.29390034938206294	0.2900204767829598
Q96SB3	P62136	0.27671468694628215	0.3405093124905799	0.2986130144328528
Q96SB3	P36873	0.2777727713122372	0.343392183009762	0.49623167219182013
Q96T23	O60264	0.6614002592087098	0.6614002592087098	0.662072413943678
Q99081	Q6XD76	0.029030776940210157	0.27164512708339505	0.09832258910398252
Q99081	P15923	0.2801843526413766	0.24415253446510884	0.09400480267935793
Q99436	P62333	0.37441092470001575	0.38858294912759184	0.4734038193286591
Q99471	O60925	0.5096678747513427	0.47266304807025933	0.12956980040864685
Q99471	Q9UHV9	0.5578749768504752	0.5080312985472376	0.5075953715554248
Q99496	P25490	0.6012115627479824	0.5995035753538119	0.5772997392295967
Q99497	Q99497	0.021164021164021163	0.91005291005291	0.91005291005291
Q99583	P61244	0.22233769923906904	0.22233769923906904	0.0
Q99583	Q99583	0.3161512027491408	0.2211227391339375	0.2211227391339375
Q99583	Q9UH92	0.22233769923906904	0.0	0.22233769923906904
Q99584	P05230	0.13124129303958076	0.7764111149136301	0.7764111149136301
Q99619	Q93034	0.59907254992678	0.7015455729674296	0.6978993211646548
Q99623	P35232	0.07653574829451275	0.5042762528090219	0.12124315956104832
Q99638	O60671	0.19809019756644416	0.19809019756644416	0.5867481801335181
Q99638	O60921	0.4744525806265441	0.2550635174994332	0.22475894116286688
Q99683	Q99683	0.09024745269286755	0.06913161658946534	0.06913161658946534
Q99683	P52564	0.2573362152928531	0.1440486853750774	0.2470731784252488
Q99683	O43318	0.14520957111372682	0.13360850310481054	0.06381458578393878
Q99697	Q99697	0.0	0.08201892744479496	0.0
Q99700	P11940	0.4802316126727303	0.42116737078882066	0.4887606401437867
Q99704	P09769	0.15639223704882052	0.1390153218211738	0.14302537918139996
Q99704	P07948	0.14363106492851746	0.0621480569402239	0.1463932007925274
Q99704	P12931	0.13588059414592238	0.13983828135405602	0.06464222439951647
Q99704	P00519	0.06195006313050284	0.03566821816604709	0.09886979772342877
Q99719	Q92599	0.0	0.6103078020874563	0.0
Q99719	Q15019	0.0	0.700097430172994	0.4994798592868964
Q99719	Q99719	0.49056730618904104	0.49056730618904104	0.7005747661035026
Q99719	Q8WYJ6	0.0	0.0	0.4951674189780455
Q99719	Q14141	0.0	0.492483584728842	0.0
Q99719	Q9NVA2	0.0	0.6406679348536527	0.4886510276492401
Q99719	Q9P0V9	0.6253474657592193	0.6195953815230039	0.4886510276492401
Q99759	O43318	0.1891020615984638	0.14989887078075703	0.18506115701725964
Q99814	Q9GZT9	0.49233309440908174	0.4992811857387639	0.4901486649751959
Q99816	Q9UK41	0.5907522822246706	0.33614769806890094	0.3742086615438193
Q99816	A5D8V6	0.1613653936553916	0.15411301641245265	0.30641293851417056
Q99819	P61586	0.527598903086748	0.7150689116436109	0.7062728339731632
Q99836	O00206	0.6949572847611352	0.7458370609426526	0.8861526934310513
Q99836	Q9NR96	0.7727017133154065	0.7753353020216335	0.7227663639519886
Q99836	P51617	0.1934988151219944	0.19588768938275977	0.0
Q99836	O43187	0.19588768938275977	0.2054431864258212	0.19588768938275977
Q99933	P11142	0.553387915711211	0.5492887459652022	0.5514469769020767
Q99942	Q9Y385	0.18463343730982074	0.18463343730982074	0.054997194092287024
Q99942	Q99942	0.0	0.08888888888888889	0.19249017932300458
Q99961	Q9H788	0.07765903585550617	0.2207992405574012	0.5797768608264119
Q9BPX1	Q9BPX1	0.4555555555555555	0.38888888888888884	0.25925925925925924
Q9BPX5	P59998	0.04180692796331138	1.0032732962750817	1.0032732962750817
Q9BPZ3	P11940	0.6353055623447816	0.5105243621117277	0.29875606241437913
Q9BPZ3	O95071	0.27255956789333435	0.2499206658504446	0.7410270398299251
Q9BQY4	Q9BQY4	0.4548611111111111	0.0	0.46539436764777414
Q9BRG1	Q86VN1	0.2849564564064255	0.89775708339089	0.89775708339089
Q9BRG2	P00533	0.0957117295075885	0.07917610874069322	0.11797714564866735
Q9BRT9	Q9BRX5	0.4659863126106637	0.2260887684546562	0.6994231398812631
Q9BSJ2	Q96RT7	0.38873379944285186	0.6059865622316623	0.6011889871934858
Q9BT78	Q9UBW8	0.5921583881857787	0.4597935720030752	0.5259759800944269
Q9BT78	Q9H9Q2	0.48795966092689913	0.7607461731160582	0.7607461731160582
Q9BT78	Q99627	0.471604002203741	0.8605460086450528	0.8605460086450528
Q9BTC8	Q13547	0.0	0.0	0.0
Q9BTC8	Q92769	0.0	0.13808819295898908	0.3368772095206378
Q9BTC8	Q8WXI9	0.021427478217774167	0.4011700088549941	0.16158782323039692
Q9BTC8	Q86YP4	0.021427478217774167	0.258320154069833	0.3581537040709034
Q9BTE7	Q13616	0.6959689765280982	0.7362383976632988	0.9828652364343637
Q9BTE7	Q13617	0.6935163357351827	0.7339203429772252	0.9826760273710266
Q9BTE7	Q13618	0.26174318755412956	0.3344378802124747	0.7356578919152826
Q9BTV7	Q00535	0.6375180670742916	0.7110511787239244	0.6352356029056024
Q9BUE0	Q96G25	0.501420889356143	0.1604948726273588	0.30047154783046864
Q9BUI4	Q9H1D9	0.6707298097619185	0.3099822912449061	0.35885310139067617
Q9BV20	Q9BV20	0.1192411924119241	0.9403794037940378	0.9403794037940378
Q9BV36	P51159	0.46073926013965083	0.2815628811964533	0.24316794285148238
Q9BW11	P61244	0.0	0.0	0.0
Q9BWF2	Q12933	0.017968516488496476	0.008260899876292799	0.0
Q9BXM7	Q9BXM7	0.2289156626506024	0.23767736661364114	0.23767736661364114
Q9BYD3	Q9P015	0.18872106660046367	0.21128407602204594	0.7510420180176473
Q9BYD3	Q4U2R6	0.27776291170646145	0.9367477206820827	0.9367477206820827
Q9BYM8	Q9BYM8	0.42948338555736854	0.42948338555736854	0.27058823529411763
Q9BYV9	Q9ULX9	0.45149964304750967	0.4456202069308801	0.44527661899944176
Q9BZE1	Q5T653	0.3797137335183396	0.8021183005979704	0.8021183005979704
Q9BZV1	Q9BZE9	0.5990452339790049	0.5724197752462528	0.6044319622417216
Q9C005	Q9C005	0.5252525252525253	0.9494949494949494	0.9494949494949494
Q9GZQ3	Q8N668	0.6572930788062976	0.6409599081799235	0.9791666697363509
Q9GZQ8	Q9Y4P1	0.3895479512417543	0.11010883470662042	0.9132315517658209
Q9GZQ8	O95352	0.367393574768481	0.35951031924805454	0.01697056274847714
Q9GZS1	O15446	0.640953340119199	0.5669490112139508	0.4011807895265307
Q9GZT8	Q9GZT8	0.7374005305039787	0.7055702917771882	0.5974385210315314
Q9GZX7	Q9GZX7	0.16666666666666666	0.055555555555555546	0.9040404040404041
Q9H074	P11940	0.5314886222676334	0.43067295756938556	0.3333169904455893
Q9H0A8	Q8N668	0.8111158589603608	0.6296521269669475	0.9972797187572331
Q9H0A8	Q86X83	0.6258753119136256	0.985129708932088	0.985129708932088
Q9H0A8	Q7Z4G1	0.47389843428696937	1.0084005462149115	1.0084005462149115
Q9H0A8	Q9GZQ3	0.5845027505103949	0.6542894840876934	0.9870542197984514
Q9H0E2	Q9H0E2	0.3868613138686131	0.38321167883211676	0.2709715767320711
Q9H0M0	P68036	0.487914268629068	0.5615331984026048	0.4129352855011453
Q9H0U4	P50395	0.23081886120685016	0.4526485695273036	0.5934438342797443
Q9H0U4	P62820	0.3129116589233421	0.6306336865221013	0.4999891498495689
Q9H0Y0	O95352	0.4642134754344561	0.8471757556897781	0.8471757556897781
Q9H201	Q9Y6I3	0.0	0.0	0.0
Q9H211	O75496	0.16578101568488435	0.14548129947857197	0.13533144137541578
Q9H257	Q9H257	0.0	0.0	0.0
Q9H267	Q9H9C1	0.5463072016952569	0.23262766574948163	0.29682440247539027
Q9H270	Q9P253	0.3794781344306126	0.3313858560077231	0.0
Q9H2S9	Q13422	0.038248097750631066	0.025383320350286318	0.028611257042230245
Q9H2W6	Q9NQ50	0.3412266203391126	0.4404428598605574	0.4909635147494949
Q9H2X6	Q9H2X6	0.15609348914858093	0.11037476467603036	0.11037476467603036
Q9H444	Q7LBR1	0.12553039735605245	0.0797399972663842	0.8911538204768215
Q9H492	O95352	0.1708889279641966	0.017531573087269773	0.2679853007644104
Q9H492	Q9Y4P1	0.2976334809144903	0.17812613571874858	0.11228471335541139
Q9H4E5	Q9BYG5	0.48902711969910756	0.48902711969910756	0.4791144078133149
Q9H4M9	Q9H4M9	0.0	0.0	0.07018101011776595
Q9H4P4	Q9NR09	0.5328414286890598	0.046496744405442464	0.04633601134506427
Q9H4P4	P61077	0.0	0.024051251060766922	0.04461241521681687
Q9H4P4	Q9H4P4	0.8201892744479495	0.8943899183441668	0.8943899183441668
Q9H672	Q93034	0.35355339059327373	0.3280119539845477	0.7753281918920677
Q9H6Z4	O14980	0.5593061195004184	0.7135505683088514	0.5204403355575103
Q9H6Z4	P62826	0.6898052678858428	0.5909062646805538	0.6973753971143761
Q9H6Z9	Q99814	0.5555494007878343	0.3468780157963358	0.39377359399088674
Q9H765	Q15369	0.6158666116927399	0.8801098971846919	0.8801098971846919
Q9H765	Q93034	0.4517775740817829	0.5746947720135532	0.4653029363727108
Q9H7Z6	Q68DK7	0.7388933629348781	0.6734407437196547	0.7264705050460987
Q9H7Z6	Q8N5Y2	0.09726577994487443	0.12968770659316592	0.10189748375177322
Q9H840	Q8WXD5	0.29150988341155676	0.9992004304505211	0.9992004304505211
Q9H9A7	Q13472	0.0	0.1218284974999323	0.1984252943638884
Q9H9H4	Q99816	0.15955229934465687	0.1269166017514316	0.34630101335033475
Q9HA47	Q9HA47	0.0	0.5812274368231047	0.33943658167304713
Q9HAP2	Q9UH92	0.23621521417221988	0.2547535686211033	0.5439874801946563
Q9HAU4	P68036	0.707889909759067	0.7052015484129424	0.3805968647162793
Q9HAU4	P51668	0.6919775724904459	0.6892271471547546	0.5518516731423708
Q9HAU4	P61077	0.68970002454958	0.6869404802521124	0.5486558266074449
Q9HBH9	P28482	0.3563074667411024	0.29486958750825126	0.2779911598046525
Q9HBM6	P49848	0.0	0.0	0.0
Q9HC16	Q9HC16	0.04427083333333333	0.49739583333333326	0.49739583333333326
Q9HC29	O43353	0.4609288647734532	0.4609288647734532	0.4609288647734532
Q9HC29	P98170	0.029877751317741442	0.115242755082717	0.0967470042669723
Q9HC98	Q7Z6G3	0.17393313739307395	0.4479152365008269	0.28281222201544615
Q9HC98	Q8TDX7	0.3918514659834918	0.18371707825293468	0.31702815229737125
Q9HCE7	P61077	0.6864800093127507	0.4282513791964025	0.21735051311295933
Q9HCE7	P68036	0.7047530089762248	0.27755436200506917	0.6870166741403075
Q9HCM9	Q9HAC8	0.2278049350129693	0.06230015693273546	0.10902527463228706
Q9HCN4	Q9UHW5	0.6262806021423519	0.5165135702448577	0.45563570759555705
Q9HCU9	Q9H7L9	0.4799094265627086	0.7299266952022155	0.6582169661234023
Q9HCY8	Q96FQ6	0.1341421542995176	0.542087709930855	0.542087709930855
Q9HD42	Q9HD42	0.01530612244897959	0.02040816326530612	0.8928571428571428
Q9HD42	Q7LBR1	0.05411531488672557	0.028756178633596457	0.8911538204768215
Q9NNX6	Q9NNX6	0.4628712871287129	0.43533756692565295	0.40991324657621764
Q9NNX6	Q9H2X3	0.6476092684784714	0.6156775308752458	0.5889939927005358
Q9NP66	Q9NP66	0.20989048548188585	0.15899843486033108	0.10374639769452448
Q9NP79	Q9NZZ3	0.23341602872001946	0.15498230820527067	0.15498230820527067
Q9NPB6	P63000	0.5501773253375194	0.2725307385823152	0.22833656475815597
Q9NPD8	Q9NW38	0.33881100037280387	0.21437296603015382	0.1258839673208313
Q9NPD8	Q9NPD8	0.3908629441624365	0.25380710659898476	0.27786952255667385
Q9NPE3	Q9NX24	0.21059731234801962	0.8726613949907873	0.8726613949907873
Q9NPF4	Q14657	0.4972178484605765	0.48719220666493007	0.5395170780808012
Q9NPJ8	Q9H4D5	0.4658442451717671	0.9486359834432327	0.9486359834432327
Q9NQP4	P61758	0.5097262485486426	0.3407877436120057	0.31837060528016226
Q9NQS7	Q9UQB9	0.2690113106257768	0.19121640010669735	0.2739297176707369
Q9NR09	Q9NR28	0.02958605779023211	0.6449760598270601	0.0
Q9NR09	P55211	0.1614787120498125	0.1614787120498125	0.16751116734627178
Q9NR09	P42574	0.3114333115695263	0.4084371299272476	0.4850190917886066
Q9NR09	P55210	0.5974235511015055	0.5974235511015055	0.15869063076133738
Q9NR22	Q9NR22	0.38451986060980076	0.40238233203927465	0.40238233203927465
Q9NR28	O15392	0.014793028895116056	0.017751634674139267	0.023668846232185688
Q9NR28	Q96CA5	0.014793028895116056	0.020710240453162478	0.461542501527621
Q9NR28	Q9NR28	0.02092050209205021	0.012552301255230124	0.0516698285992823
Q9NR55	P05412	0.3892300640749012	0.4820946309090264	0.19951203426702652
Q9NRA8	P06730	0.31904508990339775	0.31306499862683307	0.5572131778013808
Q9NRD1	Q13616	0.02143265944262293	0.38544609335297625	0.09132072041203802
Q9NRF9	Q9NRG0	0.0	0.0	0.0
Q9NRF9	Q9NR33	0.38679345295674394	0.43514263457633695	0.38679345295674394
Q9NS28	P08754	0.4010339277171948	0.5792682670737254	0.26007060929404935
Q9NS56	P63279	0.08950718749196804	0.2237679687299201	0.11188398436496005
Q9NS56	P51668	0.2741842620927429	0.16835875742536843	0.5632958057789248
Q9NS91	P49459	0.34890137229599383	0.06047623786463893	0.008570991287109666
Q9NS91	P63146	0.34890137229599383	0.5563864209427486	0.06047623786463893
Q9NSE2	P19235	0.0	0.0	0.0
Q9NSE2	Q93034	0.2066942007862425	0.4294964928678822	0.22695337775941807
Q9NTM9	Q9NTM9	0.6410256410256411	0.025641025641025637	0.09523809523809522
Q9NTX7	Q14527	0.038356720977576586	0.028829024561486134	0.03643754623400225
Q9NTX7	P61077	0.03939313544214749	0.03939313544214749	0.187599758273982
Q9NW38	Q96B02	0.40046512514556765	0.572281848633774	0.9893809591550131
Q9NWB1	Q93062	0.05626564191645297	0.019341760862047728	0.23357830949573008
Q9NWS9	Q9H4T2	0.0	0.0	0.0
Q9NWS9	Q96IT1	0.0	0.0	0.0
Q9NWS9	Q8NF99	0.0	0.0	0.0
Q9NWS9	Q96N95	0.0	0.0	0.0
Q9NWT6	Q16665	0.2662351197929979	0.6534893641184983	0.32797397626369057
Q9NWX5	Q93034	0.6182459968396747	0.6169077243024967	0.480712424051536
Q9NWZ3	P51617	0.43813113859556596	0.3837738426311718	0.23480616504896354
Q9NX08	Q9UBI1	0.47526849227292534	0.624297371728944	1.002735962828665
Q9NX65	Q9NWS9	0.0	0.0	0.0
Q9NXV2	Q9NXV2	0.025641025641025637	0.19658119658119658	0.594017094017094
Q9NY12	O60832	0.0	0.0	0.36495833867692773
Q9NYG5	Q9UJX6	0.49426249127416627	0.39565107656767873	0.4207353344877623
Q9NYG5	O00762	0.3484132256602995	0.0826290743138391	0.2541447494286438
Q9NYG5	P51668	0.08417937871268422	0.29843910345032	0.18631571399658806
Q9NYG5	P62837	0.08417937871268422	0.4812474438643018	0.4672694486649073
Q9NYG5	Q16763	0.04208968935634211	0.2923593465258371	0.15172225038828188
Q9NYG5	P61086	0.1211977264179856	0.10490034143249038	0.029510365602691796
Q9NZN3	Q9H4M9	0.13487139761143593	0.08077437013554194	0.08077437013554194
Q9NZN8	O75175	0.5578445953987802	0.38581535349372265	0.44163253306649836
Q9NZZ3	Q9BY43	0.15574564765447743	0.509460949760858	0.466537990980339
Q9NZZ3	Q9H444	0.1905008327761912	0.16317617842528356	0.5102427273922026
Q9P0U3	P46060	0.3132448759311135	0.3571930558236333	0.4191396710013266
Q9P0U3	P63165	0.33961874440375406	0.3148615774677045	0.5012823530967673
Q9P0U3	P61956	0.24155821717552864	0.5267903054644587	0.9681347920884268
Q9P0U3	P55854	0.24155821717552864	0.522664709267964	0.929204792589738
Q9P0U4	Q9UPS6	0.0	0.0	0.0
Q9P289	Q14BN4	0.2022733340413441	0.18357579896189216	0.11218521047671186
Q9P2R6	Q13547	0.0	0.0	0.0
Q9P2R6	Q92769	0.0	0.0	0.0
Q9UBC3	P45973	0.49097040362946437	0.4219429679061579	0.4177981450387103
Q9UBE0	P55854	0.03882956312874105	0.03882956312874105	0.12299693435103021
Q9UBE8	Q9UBE8	0.2618595825426944	0.4547532453653171	0.4547532453653171
Q9UBI1	Q8N668	0.6207347939601225	0.9947507657059511	0.9947507657059511
Q9UBI1	Q86X83	0.17941573480030487	0.5187818595639996	0.6169033874940977
Q9UBI1	Q9Y6G5	0.3299831645537222	0.31504757577618453	0.6371805888293988
Q9UBI1	Q7Z4G1	0.461984425558217	1.0058995526565275	1.0058995526565275
Q9UBI1	Q9P000	0.6071118828369347	0.6159286286509597	1.0
Q9UBN4	P48995	0.5724928811160283	0.16858315269470114	0.13099931156066028
Q9UBP6	P57081	0.4714045207910316	0.0	0.3622719707232901
Q9UBQ0	Q96QK1	0.4132819497318075	0.5744543654165708	0.48502529978753206
Q9UBQ5	Q9Y262	0.38424836717385585	0.5662527905371699	0.27470842973388554
Q9UBQ5	Q99613	0.5134954816754709	0.6807177896188192	0.6575445834686906
Q9UBS4	P11021	0.4475700393781451	0.5466561143542096	0.24073764617913201
Q9UBU8	Q9NV56	0.6335316814455325	0.6836133099387338	0.6410178084310091
Q9UBU8	Q92993	0.0	0.0	0.0
Q9UBU9	Q9UKK6	0.22223355980148635	0.4848732213850611	0.43436559415745063
Q9UBU9	P61970	0.05567769930602736	0.5204654702766859	0.16073949286434439
Q9UBW8	Q99627	0.0	0.16993496399991453	0.7067786849653164
Q9UDY4	P17066	0.040825725443658575	0.008797596033425163	0.2848221715821396
Q9UER7	Q9UER7	0.0	0.0	0.0
Q9UH92	Q14582	0.3416891828552444	0.34644911682441165	0.15898038368959289
Q9UH92	Q9NP71	0.09129312902643219	0.13398254791898287	0.09129312902643219
Q9UH92	Q9UH92	0.45302013422818793	0.09494331779057118	0.0
Q9UHB7	P50750	0.496292332948975	0.6698221742731925	0.6639584720071285
Q9UHD2	Q9UHD2	0.2085048010973937	0.26472312741711124	0.26472312741711124
Q9UHD8	Q15019	0.3052867161095503	0.662067375419411	0.6463993325928109
Q9UHD8	Q14141	0.30890671669582964	0.5090277150957095	0.5939337125956308
Q9UHQ4	P51572	0.1113724055178023	0.09278042671911019	0.4538966445717072
Q9UI12	P36543	0.6216014504986889	0.44172416048944024	0.5882127206330572
Q9UI26	P62826	0.45176266575807195	0.4353944532306056	0.4353944532306056
Q9UI26	P51965	0.5862025129007647	0.5862025129007647	0.21705462011006585
Q9UIF9	O60264	0.6614002592087098	0.6614002592087098	0.6614002592087098
Q9UIK4	Q9UIK4	0.33783783783783783	0.26098929615983735	0.26098929615983735
Q9UJ41	P20339	0.2685585674242171	0.47463896883412293	0.6135363358119095
Q9UJ41	Q9UJ41	0.3640466512006051	0.24152542372881355	0.3640466512006051
Q9UJ70	Q9UJ70	0.020348837209302324	0.8313953488372092	0.8313953488372092
Q9UJC3	Q9UJC3	0.25	0.2548530438595879	0.2548530438595879
Q9UJT9	P63208	0.5650083539910706	0.5160571642421333	0.7354587176091608
Q9UJX2	Q9BS18	0.2579984201626592	0.03794044996976654	0.7386419621075687
Q9UJX5	P60006	0.005843857695756591	0.0	0.017531573087269773
Q9UJX5	Q9UJX5	0.0	0.0	0.0
Q9UJX6	O00762	0.6094605579034151	0.12785620988436344	0.47864225358097673
Q9UJY1	P04792	0.11442674420315326	0.32535079447990806	0.08499135113709637
Q9UJY1	Q9UBY9	0.6018018398252543	0.5570024277535476	0.09237967112665747
Q9UJY1	Q16082	0.23336703527427582	0.1407214379916567	0.21417283298897336
Q9UK45	P62318	0.21968366017446134	0.2746045752180767	0.18535808827220177
Q9UK80	Q9Y2K6	0.4593376492088932	0.37561394639901274	0.6923354329220532
Q9UKB1	Q13616	0.1922977935697758	0.1339493515907506	0.13212691143305333
Q9UKC9	P63208	0.49068431692476283	0.705128154119986	0.705128154119986
Q9UKK6	Q9H4D5	0.4651615161928006	0.9520180222556834	0.9520180222556834
Q9UKL0	O60341	0.842548268311346	0.7562953219950826	0.5849211064529994
Q9UKT5	P63208	0.5011442391588378	0.7243010557341899	0.7243010557341899
Q9UKT7	Q13616	0.019135621655821517	0.12939325119650738	0.1066127492252913
Q9UKT8	P63208	0.4902028605771771	0.4902028605771771	0.1605089012509341
Q9UKT9	Q9H2S9	0.03763339342427097	0.025383320350286318	0.02917336425327603
Q9UKU0	Q9UKU0	0.38450502152080346	0.14777618364418935	0.8091822094691535
Q9UKV5	Q86TM6	0.33540834877433434	0.33540834877433434	0.34090684629522505
Q9UKV5	Q9UKV5	0.47433903576982894	0.472006861370661	0.48367029548989116
Q9UKV5	P62253	0.3790301608745072	0.31034000978939896	0.49733095278778333
Q9UL62	P48995	0.6241089618775524	0.387592683046038	0.007994012942499509
Q9ULV8	P62837	0.2873191593808901	0.18758404864602019	0.2693740118805895
Q9ULX9	Q16236	0.07510184670174844	0.5848826180919499	0.020857909742681868
Q9ULX9	Q9ULX9	0.054878048780487805	0.08676981384608358	0.12592607578087428
Q9ULX9	Q14494	0.18410422670789642	0.1956085141433803	0.07706928974901549
Q9UM11	Q9UJX6	0.045352838166875215	0.03612954356427615	0.48000679306824023
Q9UMX0	Q16186	0.012005208509109465	0.0	0.09484114722196477
Q9UN37	Q9NP79	0.1326836523050272	0.6342925817508618	0.5016089294458346
Q9UNA4	P12004	0.4022864255128871	0.2618206189798838	0.39941977639996873
Q9UNE7	P51668	0.6184267228199178	0.5402799437038677	0.5350260165448651
Q9UNE7	Q96LR5	0.8309798351679076	0.5417634044911855	0.7105384301972522
Q9UNE7	P61077	0.5402799437038677	0.5350260165448651	0.42706449160771676
Q9UNE7	P51965	0.5890986265968361	0.7336078873072907	0.4925857602259979
Q9UNE7	Q96B02	0.5307598729887878	0.9884284025876402	0.9884284025876402
Q9UNL4	Q9UNL4	0.2409973203000401	0.2409973203000401	0.0
Q9UNM6	O00232	0.3286913447239196	0.7125479375747164	0.6792229936025967
